bands_beta_t3,env_beta_t3_c4,coh_nofilt_f7_t3,coh_beta_f7_t3,env_theta_t3_c4,coh_nofilt_fp1_f3,env_theta_c3_t4,env_nofilt_t3_c4,env_beta_f7_t3,env_beta_t3_t4,coh_beta_fp1_f3,env_beta_f8_t3,env_nofilt_f7_t3,env_nofilt_c3_t4,env_theta_t3_t4,bands_beta_t4,env_nofilt_t3_t4,bands_beta_f8,env_beta_fp1_f3,coh_nofilt_fp1_f7,env_nofilt_c4_t5,env_nofilt_fp1_f3,env_theta_c4_t5,env_nofilt_fp1_f7,coh_beta_t3_t4,env_nofilt_t4_t5,env_beta_c4_t6,env_beta_c4_t5,env_theta_t4_t5,env_beta_t3_c3,env_beta_f8_t4,env_nofilt_t3_c3,coh_nofilt_t3_c3,coh_nofilt_t3_t4,env_nofilt_t3_p4,coh_beta_t3_c3,env_beta_t3_t6,coh_beta_fp1_f7,env_nofilt_f7_c3,env_alpha_c3_t4,coh_beta_t3_t5,env_nofilt_f8_t3,env_theta_c4_o1,env_beta_t4_t5,bands_gamma_t3,coh_nofilt_t3_t5,env_beta_c4_pz,env_nofilt_f8_c3,env_beta_f7_t4,coh_beta_f8_t4,env_beta_c4_t4,env_beta_c4_o2,env_theta_f8_c3,env_nofilt_c4_t4,env_theta_c3_c4,env_theta_f8_t3,env_theta_t5_p4,env_beta_t3_p4,env_beta_c3_t4,bands_beta_fp2,env_beta_c4_o1,env_nofilt_p4_o2,env_theta_p4_o2,coh_nofilt_fp1_t3,env_theta_c4_o2,env_theta_t4_p3,env_theta_c3_p4,env_beta_c3_t6,coh_theta_t3_t4,env_beta_t3_t5,env_beta_fp2_t3,env_theta_t3_p4,env_beta_t4_p3,env_alpha_t3_t4,env_beta_fp1_f7,env_alpha_t3_c4,coh_nofilt_f3_t3,env_beta_f7_c4,coh_beta_fp1_t3,env_nofilt_t4_p4,env_theta_f7_c4,bands_beta_f4,coh_theta_fp1_f3,env_theta_c4_p3,env_beta_p4_o2,env_nofilt_c4_p3,coh_nofilt_f8_t4,env_beta_f7_f8,env_theta_p3_t6,env_nofilt_c4_o2,coh_nofilt_f7_f3,env_nofilt_c4_t6,env_theta_f7_t4,env_nofilt_f7_f8,env_nofilt_p4_o1,env_beta_f4_t3,env_nofilt_t4_p3,env_beta_fp1_c4,env_theta_c4_pz,env_nofilt_c4_pz,env_beta_fp2_f8,env_beta_t4_t6,env_nofilt_c4_o1,bands_beta_t5,env_alpha_t4_t5,env_nofilt_fp1_c3,env_nofilt_f7_c4,env_beta_f3_t3,env_theta_fp1_f3,env_theta_c3_t6,env_nofilt_t3_t6,env_beta_c4_p3,env_theta_c4_t4,env_nofilt_t5_p4,coh_alpha_fp1_f3,coh_theta_fp1_f7,env_alpha_t3_p4,env_theta_t5_t6,env_nofilt_t5_t6,env_theta_fp1_f7,env_beta_fp1_t4,env_beta_f8_c3,env_theta_f7_f8,coh_beta_f3_t3,env_theta_p4_o1,env_alpha_c3_t6,bands_beta_f7,env_beta_fp1_t3,env_nofilt_t3_t5,env_beta_fp2_t4,env_beta_f8_c4,env_alpha_t3_t6,fn,target
0.006975079249325891,0.16211628375998138,0.8823779044485837,0.7907943309601205,0.2841144333703429,0.9143743127216352,0.3409629521917763,0.15957586770614876,0.6722970444700838,0.4301721443095769,0.8395736629483416,0.24817796096088995,0.7005455195918007,0.2519810453003324,0.6252096670711185,0.005302264598740081,0.4881276028834205,0.007603654342977054,0.6907137452359462,0.9224969668133935,0.19088306704445832,0.7994589446957148,0.3114816347379809,0.7660925347902825,0.6842643494574225,0.4537624984127637,0.3941703532474496,0.1943670450127485,0.6279861393828218,0.6498253828973131,0.565984786612909,0.6952197267732876,0.8788100275574161,0.5744211377285983,0.1347509281837468,0.7829905465132243,0.435323319590844,0.8755509129241359,0.6249715899518314,0.5885729279333847,0.8429850401397841,0.3352852861157635,0.3245044929029514,0.4536222790111971,0.00040658123775133445,0.8913633454321188,0.2299936572031765,0.18241062496946409,0.22979067864569075,0.7789988905586748,0.5575297527848452,0.25616595598827746,0.2590117140956306,0.454456350272888,0.2069621096644763,0.5081619099861583,0.4707713151515829,0.20778707306880528,0.15838021109084144,0.006775446820947649,0.2279931281205071,0.5649491120442849,0.4610569416898453,0.8098881219329022,0.21479744241001614,0.4403516417315658,0.22185731270263068,0.2146556842864797,0.7966965647745323,0.726821154638888,0.17042173366051866,0.34356210576615664,0.2926778410323351,0.8057319495805264,0.7614057578521151,0.4133693619170756,0.7932027211283198,0.098840001734088,0.6668826521451737,0.25334911888663325,0.23066700263304,0.0052123948175348215,0.9300025114376441,0.2679384102946839,0.7148947578773026,0.17687373959943706,0.7558026398997698,0.17902568617438205,0.4692160577074947,0.16813322209958825,0.8934891985859836,0.3787468464304623,0.4796705438890138,0.2920103176473789,0.5255503462877537,0.1249906801879071,0.2720892069822414,0.09903522092363996,0.2697259383889753,0.1981458555524708,0.5463827614747145,0.5488701479352248,0.2280706973117349,0.007994800997827553,0.6658993435988638,0.5999861173399508,0.12307647088984527,0.4047117286785076,0.8673956705934256,0.2903932690314919,0.2965524109512718,0.16339067684007422,0.5410725631021202,0.3063061761306657,0.9718831092438092,0.9193772903291112,0.391253774584964,0.6278380950914408,0.499093946131765,0.8432852039581256,0.20022384080332656,0.09455693802515476,0.4943636171835389,0.6153752212494734,0.5613056379097365,0.4035659443410609,0.009869261787419564,0.4762378468629051,0.6778976856969233,0.26370364713973626,0.3947462605675556,0.5158860136713102,a9f950f25473f718.csv,1
0.0111358814152228,0.0381919000800305,0.7972338901284394,0.7697931966609675,0.22562320800188976,0.8044972927121521,0.23823017200405605,0.26092280973021104,0.5896813582388167,0.3009285815682837,0.7775547512613715,0.4050129749398028,0.7544049124210697,0.2633012810872102,0.4835179757913358,0.009998843764575029,0.5742828260597796,0.012426228771533229,0.4851072910398853,0.8214941366433043,0.19850521246266467,0.8065925794785601,0.14784517057612165,0.8175119718589591,0.5657680370290372,0.3275645184071425,0.1851137453628502,0.08342275862456297,0.25198136985186875,0.44333888186962667,0.6434259224457965,0.6497511850516744,0.7524516183829822,0.6086672044039676,0.09557219830411233,0.6879676996708534,0.51700011298651,0.8486079288162031,0.4270926688221402,0.3243212842021137,0.7660146041855552,0.6237124202022162,0.1871468033527444,0.2790196326875863,0.00028153945947071536,0.7689261285785469,0.12907214945958734,0.2825175608057202,0.33978272315248786,0.7754923978945201,0.4171263006610745,0.1851137453628502,0.328554402591406,0.5406849794298602,0.17993875959504424,0.5560005805757129,0.2877868116063844,0.12216752044655885,0.11390590352148715,0.013598432554533869,0.12199121711087682,0.11763458241102025,0.15249437447183856,0.6803289334812445,0.2310194420271313,0.17197590297910031,0.15200205159817698,0.2942365042552428,0.6076723900357365,0.618532221342875,0.3905210819044711,0.15262213766373445,0.11264090002455784,0.7146401158546845,0.7215578515274186,0.35105978645000263,0.7193109129089946,0.12770953094266946,0.6285815923096131,0.10741556366632936,0.2690836923608119,0.007756686238111677,0.7492533325023386,0.1588211158781742,0.2511238117460912,0.12804069502286547,0.7378754775370037,0.5290865094027228,0.3973292013382325,0.3034881032831785,0.825491528191707,0.3034881032831785,0.5229777085906433,0.8081165024900004,0.2977461288480066,0.2125103686764602,0.12294133834153205,0.15344622730642402,0.1749234051025091,0.09223009211912347,0.7685976177662033,0.3385967528005093,0.2395911008814973,0.014388047365795837,0.3717882242862871,0.312751310820939,0.3118873722539858,0.44053502681352297,0.722605787507247,0.5213584071657784,0.7914629569123085,0.04413137112407373,0.5069475220407866,0.21572905626522565,0.9322715376431636,0.7013405439774644,0.10570869738429416,0.7508254559814096,0.7093832349063636,0.6788200484144575,0.3222712626380039,0.13084643806755475,0.7530541806341349,0.6221527747486827,0.34738721100371883,0.6054619919601104,0.012883000373864592,0.39797080325918255,0.6151718962263399,0.4643427360427471,0.2404866189945432,0.9102871116770628,afe90bf080f6d728.csv,1
0.014130911917719556,0.07964983504908169,0.7211469338939287,0.7570937432486574,0.1331664667324298,0.9185819654299324,0.2079733419582281,0.14578293279629395,0.6890473804787789,0.2016128660450222,0.9161413695659798,0.09746503878594967,0.5956130667044759,0.1873331370791685,0.5539134300864351,0.006478216936573677,0.3446991109773442,0.007976525477158386,0.886126889586926,0.921033800416875,0.1585976556774079,0.7705589672997711,0.22187383493696528,0.7646727778969208,0.505458801135482,0.3981616859467293,0.2464522902323293,0.11299981748267555,0.6321523860291993,0.6717192147210661,0.4635142393044575,0.6895772270798135,0.7518289653200089,0.4585430560321542,0.1881419659455339,0.7572002634310161,0.18787476371801665,0.9253011210741598,0.4665224241010506,0.09636015518012113,0.7431073083434427,0.2549043997259839,0.2167043260850489,0.3002498866810201,0.0038166045237959475,0.7371560651756582,0.141718822308458,0.15430283201594194,0.2660958003959566,0.6846601334763998,0.4748930372434318,0.1447278109133538,0.16990822092035965,0.5765828866301129,0.04918922833143147,0.4607192355527898,0.5379885350531388,0.07453090141986334,0.07279006560269266,0.006988790510694785,0.14942921223024747,0.588720849383622,0.6803064698788713,0.6926973942088929,0.28665589691197635,0.4257377794958792,0.15726434755993998,0.0740401765710768,0.7383375995610402,0.581077058252957,0.08367077181486879,0.3805716691611668,0.10220691207169404,0.437305462385723,0.8999698237689977,0.13300755091268293,0.7025292668347279,0.0833725861883805,0.7090791862230414,0.340615899488893,0.14869997254007833,0.004348058393858171,0.8665147803399249,0.20053240369692168,0.5189729862909579,0.11034903807814456,0.6403441456815739,0.16998705693880733,0.4901185364375633,0.18016516182377068,0.885527484642718,0.32985810506076274,0.4499219696663551,0.2144355204410761,0.4749378665896447,0.08283955908500679,0.22655336757515185,0.0976544635127709,0.2347819850907575,0.18031686057073693,0.6997242132715626,0.5140987283702496,0.2014029002738966,0.013113601236120369,0.4800544921524305,0.4281852471886475,0.09179154455876593,0.6733681185469248,0.7549753072640891,0.2061154780300016,0.3200479821841345,0.057925708821212236,0.4723624866843278,0.3729816697693485,0.9497876693027432,0.8822715572094721,0.2810237031207301,0.7097246097590348,0.5572732128881794,0.8053051651630234,0.2876997985555968,0.05036780215266594,0.4661243692785101,0.7142404559504698,0.6149521206430848,0.34156228974717423,0.016547883641983094,0.6101063300409035,0.6390129241582955,0.2929619826760613,0.18518450586482094,0.4844342854991264,b5012e61209910e3.csv,1
0.04175188279490586,0.10584709011349697,0.8801255953419048,0.910911721256428,0.3266735082262417,0.8033647011728859,0.3661819767896287,0.06418384838005466,0.7604878759119078,0.3655126164321517,0.8148493438128692,0.1822482045484275,0.6678497999312571,0.2468132547422609,0.4584917114626438,0.11969634754632134,0.3500746046785027,0.09226334664747717,0.5632254642897865,0.8584377446762004,0.06266772024518652,0.5952170956354896,0.3740192821784404,0.5657990973604247,0.7687422349372737,0.3726339839267976,0.008118214536199805,0.10505184171086808,0.5785190512340517,0.5490378274851659,0.29504718097651944,0.5775004052226274,0.8604455265306744,0.7207683638348371,0.1747276750892846,0.8635419996300719,0.342438657142476,0.8790823571625601,0.43936830090919465,0.29771921147071645,0.8722400554051122,0.17973363625053246,0.4776777554667119,0.3430003479374493,0.0008696764150730201,0.8416526702243363,0.05678740687207533,0.17301455570996382,0.3144199977979726,0.7763141132514839,0.4759264663649776,0.013310741348090923,0.2000215066257809,0.18252814838059755,0.2803296096975516,0.2560391242548983,0.39347661515689103,0.1341566997522936,0.1895940132748388,0.03621657927228959,0.05983209943168809,0.5195518337464673,0.7495703196473065,0.8722157963067345,0.4080431973117593,0.4066220149518164,0.1553084810371413,0.1845302937045771,0.8050517008403478,0.7061613898126137,0.02834434906080746,0.2801178325021881,0.2359833985157994,0.5385444302670829,0.7183621646172829,0.27190525033361457,0.8599655525187531,0.07933557079543667,0.8314658595321863,0.06903864676501481,0.27110423585274834,0.1014794830644675,0.8874154935377266,0.3891220503185373,0.3994400803737556,0.058365182303430074,0.7709568903745012,0.19328151964228885,0.4373938399170918,0.09005392157859513,0.7863069588483624,0.15619687472477375,0.3194243320374183,0.12263339945437494,0.1839779256276904,0.10034040662959036,0.2917585402941242,0.06933278108537505,0.4000195741735945,0.07754737382084996,0.0994616189804553,0.21913250007706192,0.0451964346635855,0.03680647892772888,0.4846413212280232,0.4264124298231151,0.06064561522595675,0.6115462099317551,0.722399108380881,0.32753472104890674,0.3637127394352704,0.0797857075504722,0.5442346815772569,0.23084639282513,0.8912757216285146,0.8229622974274203,0.3578667728191497,0.6299097282376285,0.44271540888079536,0.5448524389732736,0.2527229395244585,0.09814448975679996,0.2619783777807914,0.8642900759130933,0.5062726687010309,0.24943034501561234,0.04212314613032524,0.569009982810595,0.6800521080642847,0.02398179531349456,0.13649712576355394,0.4715476617818906,b524c9ea7d27a8c4.csv,1
0.004913683478695545,0.13293879173496448,0.8951912142415966,0.8907130132988141,0.33637198144389496,0.8228418548937194,0.4974226614597879,0.2399037935116593,0.7904353708456152,0.7535583999075072,0.8414189352391156,0.6636015465220937,0.8046113368088258,0.3087260536210897,0.8300727463535569,0.0056838551914534605,0.7833295672799931,0.004443690677261659,0.7244162468149404,0.9439395463860774,0.1838137528478536,0.7992643817746102,0.33493762872069177,0.9130010409991234,0.8628823098226899,0.4945065448573298,0.3191581994978029,0.12245039077821372,0.6388206242869234,0.4740307110585004,0.8356890408789021,0.4629658393915686,0.7114399179662103,0.8534959557122558,0.2257971370663539,0.6837415025749439,0.6112344855591139,0.94698174279129,0.25329904740122994,0.3285009538163579,0.8323270473105286,0.6854697629856059,0.3821590130429631,0.5652765537948912,0.00043742117387838566,0.8080473424107891,0.14381888116912667,0.16639975935890908,0.7853040144159339,0.9177252636701312,0.3526695647776425,0.1948397310797577,0.35409141434847125,0.4422274230976981,0.3451485356924149,0.7525011738110665,0.5806017423937592,0.2398947337110746,0.2897783884699483,0.0025489661077189203,0.1927664811470622,0.5585654224115308,0.6673427154874048,0.7845691942053099,0.36974870679804417,0.4178991045274989,0.35453210989509426,0.2874527418904728,0.9010802413502425,0.7114808838410183,0.5303448612613153,0.39160587624630505,0.3443229687288727,0.8212985220918688,0.8979614926254476,0.2891001284532337,0.6609376070784642,0.15447867944837068,0.7758414682333726,0.26676849319953483,0.3659028120243923,0.002166811369575034,0.8186151507377987,0.3033246053914644,0.5704531137945307,0.1562172148018105,0.9063441336464424,0.8291892845127042,0.6090483601359533,0.28831372080010675,0.7961934046047219,0.4214033733676004,0.8519983756756757,0.8683180184157129,0.5377124744082327,0.3059551098134946,0.234714995794182,0.20145936484126367,0.3455511543259575,0.231898598169558,0.8585843562446588,0.6986038498241243,0.2696942932757234,0.005874799015875429,0.4604774659713086,0.1744113560366116,0.2632481005643397,0.36481082539737786,0.7429250937094087,0.5044756113169833,0.6154105155085143,0.07949015893562505,0.4809518740743565,0.4456293412456769,0.9309527094785894,0.954687882076344,0.3116575982491164,0.8173763967345188,0.7161239397500496,0.9192725186312524,0.7420387702123434,0.1513078069700684,0.8879962457200483,0.6037673415769296,0.6595303301009023,0.3947981419677455,0.004058815842943075,0.5993850322920595,0.6233703789969096,0.7551211903778517,0.22975231541907945,0.6403063956377348,b906373005ba09e6.csv,1
0.012785360118153356,0.06961906036416747,0.728807873552063,0.7388297071132258,0.16533719871967206,0.8289738337850504,0.16685629034138896,0.10934082609968647,0.5973130192559402,0.23615829781770603,0.8292276747338807,0.25862320544782536,0.5842105203636364,0.1456724852371018,0.24256308668455856,0.012160933910163924,0.30689171078649125,0.011527029182227607,0.7037870218379747,0.7753751880201905,0.07722467227333879,0.7600225648712879,0.19658988449925466,0.7402828007765329,0.4949759280140644,0.2468102291553806,0.3271979650006703,0.08858525490706297,0.27776581714682386,0.37731219893833867,0.5758822073811549,0.4717660866520969,0.5320689121241107,0.4402961586031798,0.15744877241555896,0.6027813211822209,0.2606022020429646,0.8264019607336337,0.22241909147079025,0.1594342388763017,0.7262828162796283,0.25085321789323445,0.2388791289443871,0.2229474396090828,0.0003465840994651254,0.6254051508682813,0.21478005965370373,0.1155141705430886,0.31965210738740835,0.7294073641010128,0.5322621216475301,0.09948105331870204,0.1930629873618196,0.4463954058306603,0.2237242588937904,0.1716718347742037,0.5551482133338851,0.14518845698580884,0.1380056638299279,0.009990308516070207,0.14457685037344953,0.2489307317672155,0.40046839818444624,0.5790598514380676,0.16538688724878736,0.22344546209697969,0.2175035396014548,0.0741713703094143,0.3698759114085238,0.5679606881515079,0.2736651143347349,0.2656466264547297,0.17148604660167902,0.3886973550768024,0.7210889204026736,0.12322134955762047,0.5819774448330383,0.09488022805151324,0.5675818134695335,0.27407873872078925,0.25996740824744824,0.008525749453616489,0.7800561330294156,0.20295596196963608,0.2978889534749581,0.06279228272647472,0.6713967448680831,0.4564535418534701,0.5779040120084864,0.0928085402005734,0.7874798123710216,0.36566844104561796,0.17204810982769636,0.4992887684943218,0.5247881127002896,0.1166347127886605,0.1765944893668389,0.11609558613401108,0.3449657312507367,0.2179105939167354,0.7593503438515813,0.5151005341000194,0.10506675512065958,0.019807267284523655,0.269894146214408,0.11918571656620612,0.15389145858901573,0.3296509616312317,0.7110740999784516,0.19066065228465456,0.31168513015897364,0.10220035976481998,0.5561889478261363,0.3862900776527246,0.9439852363722228,0.7605628930384034,0.2003311937937174,0.6566627204309992,0.6053656674364163,0.6744440847896718,0.3324258735191287,0.12351175325151845,0.390888275695458,0.5349396107208341,0.6822712638750913,0.14015763511587864,0.010169643443563608,0.3369982055231506,0.55096294295292,0.4165452252075794,0.2530172313208322,0.3196075229758093,b97ee9528927f68d.csv,1
0.015552445600512282,0.15204682233154845,0.5258187184454429,0.6315812810271233,0.3351197351679797,0.8342919936788431,0.29663069604952297,0.1895185979622301,0.483844427322591,0.2753281548821496,0.7773851921484289,0.2447584510403603,0.5670901611966361,0.20541490106803145,0.31633767668174445,0.009804940389972363,0.23135145546154484,0.0073394641050381895,0.7163159325445099,0.8558396746172661,0.15556326981523114,0.7932042492200408,0.2748848172475479,0.6939307486542001,0.4658587220774821,0.2903366302266265,0.2803646051828643,0.17387642664847008,0.3594500361325781,0.3810589336557558,0.7419129895451186,0.5499615471263117,0.6035604079849979,0.6185624669826952,0.17330205089620254,0.6125977657422895,0.2662346703222277,0.8074447569114229,0.5746565982158538,0.1134280109121977,0.5687389126767529,0.2399615687857028,0.26085697935757224,0.4040227179438557,0.00029466520276117607,0.5938425696824408,0.20442131663733887,0.21026710186667816,0.4021231989254517,0.7695005499919356,0.4363345992420768,0.2117563501592669,0.30377899828348903,0.39802859784241584,0.3883314275347924,0.3190966978564073,0.3113108108887513,0.1832792009594412,0.2306079709396927,0.0074374287484259794,0.17888083236468316,0.4794225279230279,0.49951251796495,0.4934673090287369,0.286495778961387,0.2431094829415214,0.2536374442082404,0.22566012654302064,0.5668053282991274,0.34363511963769444,0.2632509751553298,0.2722549811983028,0.1917208275823892,0.18955366089153208,0.7776238144683539,0.158801166979253,0.5205592354390747,0.2282766420597412,0.5351519942572246,0.4351437265173087,0.2953163182317721,0.004764377409392661,0.9336001233474002,0.2932430615232268,0.5243151856445812,0.14108284756917294,0.8473920684225305,0.43744100610117176,0.24035926326390225,0.2233542090135748,0.8423188159291376,0.2886790264563992,0.3033386302727272,0.3062467751473803,0.2766510099516109,0.218077158755818,0.13243593555846989,0.23307816902258394,0.2756586982033313,0.17473728067896466,0.8169744231241977,0.6196220917540043,0.16200214808214947,0.01560803743082826,0.2837795342643145,0.4047818585238559,0.1853032024267129,0.3398763242170296,0.8838566490481425,0.3646603730240707,0.31326963062387725,0.18353924056137152,0.4155700555197041,0.2115945952481312,0.9054857200705784,0.8696274342261772,0.13143049562620246,0.6365331482541325,0.4810897463503788,0.8020287689609737,0.4236667719994941,0.2338623549979353,0.33827636526394944,0.5265844705686373,0.3284809383576696,0.14701169652316365,0.006975781055224586,0.3623427691403026,0.5372167303971465,0.5867081386706992,0.5604532108773007,0.24542567475295485,bc8568311c86157d.csv,1
0.005347493078818863,0.04823357804173405,0.6289430267338296,0.6400946635759863,0.3337427588036948,0.8226719726777268,0.3685846174114192,0.17583367869823782,0.26636998991367616,0.1500139160308896,0.8495038865865137,0.12790919307697288,0.6446723056278696,0.08817692042957745,0.4665367174227125,0.00487923890226634,0.5069922365006246,0.0039729609598686795,0.3502243266316434,0.7082765492216287,0.2996986977479714,0.6736028007969985,0.3748912129863051,0.8300850140834276,0.4204137052601576,0.5671204162624891,0.283796456354986,0.06866876408084907,0.5361869014983732,0.3268034792821931,0.5478304987350897,0.421705161942161,0.7460605256551508,0.4535435441257671,0.22787073429696245,0.6998103469480764,0.08348455058063732,0.7561694735153199,0.2572574637090407,0.24693220409347394,0.730522800545904,0.5099485597837299,0.4214664454527984,0.20308997004810725,0.00013600646292089502,0.6231503504427496,0.19641385708426148,0.0800475471734459,0.17359557010356635,0.7193538040130835,0.3984007343798578,0.11490393467849705,0.3690055019652559,0.4631332926475164,0.3676446212811591,0.3989137144259781,0.6051578000447928,0.044882706748303886,0.0710544026969546,0.004163312484553102,0.18671242354645573,0.7689187997833629,0.8505698914777554,0.4251598047519533,0.480099471163247,0.5178462700299334,0.28644273784019786,0.09413948235980313,0.5086456222903287,0.5565040114516621,0.1673077078946421,0.33016654227914144,0.22424704021839445,0.4127680269114598,0.5185478317131211,0.3090350618920911,0.5022346118690318,0.018954852816223347,0.44534125276305103,0.5040456383691295,0.37298038087959,0.002820089981277642,0.8738736864105676,0.4044117696908993,0.6305676527438411,0.27565695769923826,0.6670970477832848,0.26218699439508786,0.6093642628098823,0.4136122395282064,0.8199936291026176,0.4774502047016534,0.4150460447369834,0.6724361868135041,0.6681109269455577,0.030533513045367486,0.301284879906651,-0.017778257623447688,0.44368347928415386,0.35183487493542204,0.5757434099509173,0.4696950195001495,0.3540043849005869,0.008121911112336523,0.5811556979331455,0.12701442783281894,0.1466189013720462,0.22110833217990128,0.780459620020155,0.29953651819986626,0.4045779301039694,0.1225963377755639,0.6531676193516709,0.5242670915023968,0.935475189121984,0.8399637693149136,0.264867719780654,0.6535676456865938,0.6485855616592701,0.7438686500816822,0.1681918535150309,0.07597007817207277,0.5277215154896403,0.4905230422406967,0.7304387086518768,0.2743825902777203,0.0059990653479072035,0.1671084654118287,0.6697525724074354,0.3271143142036049,0.2163796779451128,0.30795772938637817,bc942f2ef343be30.csv,0
0.009712866831435287,0.0815240024579081,0.6600071009766805,0.7298411672600729,0.1319209418035292,0.7426123099672025,0.22633608640807884,0.16097267051231312,0.5235846319284305,0.2425370269629497,0.7662464696721191,0.5419100122945052,0.44569792344959575,0.08636113160208468,0.4172408110193112,0.00724974777164195,0.30306759305168496,0.013048108667928705,0.6191793054276054,0.7330544251345257,0.1657815998793006,0.7046119380513334,0.1677755270811468,0.6435259811480278,0.4764579342390525,0.16432474481505566,0.36791482563622135,0.044492453175369664,0.28237211239400073,0.5385616808597531,0.35780382114932874,0.6099150249596328,0.7008749949972188,0.4591884150115028,0.197721558227272,0.7445388563204802,0.18754653040091795,0.7652152831243506,0.18833478227617395,0.06659437165661969,0.6898543726786625,0.6813942338995083,0.17845072031797782,0.14850559618118614,0.0006219112093792818,0.5795222741488528,0.12437425650620385,0.31994003011663824,0.2243610671972776,0.5162516505670732,0.32587101339035063,0.2217702926301304,0.32027919752076395,0.4295862473596268,0.1941528835308764,0.7640268922955878,0.3968911760620529,0.07889219703821683,0.12343056438540075,0.005557083373420889,0.08880088759382361,0.6192621532264717,0.657610638188209,0.4555795839901392,0.32368861703757684,0.23175112445306376,0.2695540690114656,0.15221293421227425,0.6166503739017264,0.4850971909931433,0.11945716248264593,0.2582602887697727,0.04826321803733751,0.3752118829444368,0.6200308876950267,0.1815553681079104,0.5140171152929096,0.08606814717601201,0.4822508644448234,0.21875005404350129,0.11470769276943432,0.002989459143577218,0.791925845241737,0.17684807040129813,0.4936793993310253,0.14104784089875946,0.4953055584385943,0.36627187334812383,0.3913578452521108,0.4152985030316208,0.7743158792624449,0.5695798065596915,0.3738131547983726,0.38429292440080615,0.4666665606767346,0.07335419327899317,0.0847765607792402,0.053359167474340434,0.16785703569372454,0.24395764677530885,0.14160752248404992,0.4447516160474201,0.232213450989726,0.023822245271326568,0.1786256543410558,0.05214618432689859,0.10520689709537506,0.24935176497189224,0.6114893227889964,0.2660506300647781,0.2903520973545161,0.036052163866193004,0.4359362925944579,0.3560361288422489,0.9180940329076656,0.7793296464732351,0.1699612613604244,0.4825947061924898,0.3798208977733967,0.5532010428093139,0.1814615914657964,0.31311346374867377,0.4356273189391613,0.5139357181711878,0.4624043761889362,0.1501799610287779,0.00665422445984607,0.19903689508316452,0.5711039349072706,0.2448512338341673,0.0811764135001941,0.34344373956898466,bd29241c7c07d32a.csv,0
0.007540913928980781,0.11352599536319145,0.6806545466711741,0.6778968550779415,0.2233732695579378,0.6708264028133296,0.2184810469476092,0.12881942362541965,0.4247448383823934,0.21030048187255684,0.6365839021356504,0.1709735673983756,0.6371576470428175,0.22847102974278194,0.5921851915248699,0.0062292196279165645,0.3729978580398816,0.006573200714680901,0.4379921897242248,0.6817226233345501,0.14593032065203074,0.6040351776445216,0.2771594380136197,0.5510405773898729,0.4683417995360339,0.44335610955060667,0.3005921167729756,0.12152243521268975,0.6431140712324529,0.4924674672531589,0.3731878239941335,0.5967173370952461,0.7622091888916167,0.4718453903749066,0.21318631224594706,0.7303600670657551,0.21992740451777404,0.7132572200877133,0.3898289648228782,0.3942355919059915,0.7065481858487488,0.2883353204056075,0.23915418545891545,0.3561761943758238,0.0030934371440696365,0.6868622765312684,0.16794393973868044,0.2372392648741354,0.15995409075088615,0.6035017207575804,0.2580745437490409,0.17760236039746227,0.3381761580322449,0.3244924761077713,0.16337012188612995,0.4912094402689768,0.6279705162647287,0.20172283296412533,0.07680798444207547,0.004554520113946024,0.14513173784124078,0.6511984866570967,0.8255564531148228,0.6116324419863005,0.1961661754997092,0.4732284333340957,0.13299532688373056,0.11164019025704808,0.7598903011831208,0.5104977606420082,0.14110105924524113,0.35710772476778285,0.24134049392465914,0.5551360242554562,0.5156781497759387,0.2214425055401176,0.6558433634200465,0.127360716391557,0.5948535850520962,0.43199211290560935,0.13716737212233154,0.0048023778679705175,0.7756073550419018,0.17266672504219194,0.6123013099909184,0.13505938353404232,0.5668126428357849,0.1823987202018199,0.5172624733409754,0.12176058787926575,0.5521884849040577,0.2462523292548033,0.3978710674549999,0.2972720415109007,0.499181861470966,0.0521359362785168,0.3468321884536436,0.13577262941071833,0.16377819547477326,0.13963101840285966,0.44603728995922093,0.5899737754340555,0.14426335460427442,0.0067367543713899285,0.5497436904099966,0.4024056266105891,0.1498229640766021,0.3454326349696525,0.6506499607035354,0.07632693617413558,0.3182460660288081,0.16544759581522112,0.4225368890257819,0.3849724824046189,0.7464731778558986,0.7506663351867433,0.22290296198928627,0.6778255489366884,0.4681694761225891,0.5627603213633877,0.16127301179455827,0.05225869049156627,0.4683249259549802,0.6130677342566229,0.7550054597160244,0.2654196844440465,0.010025096218011531,0.3276517039607917,0.6376816972092659,0.20432666374749306,0.17899056982673592,0.4530241996099969,bdcff4b8f633033a.csv,0
